SOCIAL_4_U03	気候	0	50	
SOCIAL_4_U04	水のしごと	0	50	
SOCIAL_4_U05	ごみのしょり	0	50	
SOCIAL_4_U06	災害とくらし	0	50	
SOCIAL_4_U07	地図帳の使い方	0	50	
SOCIAL_4_U08	県のようす	0	50	
SOCIAL_4_U09	伝統文化	0	50	
SOCIAL_5_U01	日本の国土	0	50	
SOCIAL_5_U02	日本の気候	0	50	
SOCIAL_5_U03	農業	0	50	
SOCIAL_5_U04	水産業	0	50	
SOCIAL_5_U05	工業	0	50	
SOCIAL_5_U06	貿易	0	50	
SOCIAL_5_U07	情報産業	0	50	
SOCIAL_5_U08	環境問題	0	50	
SOCIAL_5_U09	食料問題	0	50	
SOCIAL_6_U01	日本の歴史（縄文・弥生）	0	50	
SOCIAL_6_U02	古墳時代	0	50	
SOCIAL_6_U03	奈良時代	0	50	
SOCIAL_6_U04	平安時代	0	50	
SOCIAL_6_U05	鎌倉時代	0	50	
SOCIAL_6_U06	室町時代	0	50	
SOCIAL_6_U07	安土桃山時代	0	50	
SOCIAL_6_U08	江戸時代	0	50	
SOCIAL_6_U09	明治時代	0	50	
SOCIAL_6_U10	大正時代	0	50	
SOCIAL_6_U11	昭和時代	0	50	
SOCIAL_6_U12	日本国憲法	0	50	
SOCIAL_6_U13	国会	0	50	
SOCIAL_6_U14	内閣	0	50	
SOCIAL_6_U15	裁判所	0	50	
SOCIAL_6_U16	地方自治	0	50	
SOCIAL_6_U17	国際社会	0	50	
SOCIAL_7_U01	世界の地域	0	50	
SOCIAL_7_U02	世界の気候	0	50	
SOCIAL_7_U03	世界の人口	0	50	
SOCIAL_7_U04	世界の産業	0	50	
SOCIAL_7_U05	アジア	0	50	
SOCIAL_7_U06	ヨーロッパ	0	50	
SOCIAL_7_U07	アフリカ	0	50	
SOCIAL_7_U08	北アメリカ	0	50	
SOCIAL_7_U09	南アメリカ	0	50	
SOCIAL_7_U10	オセアニア	0	50	
SOCIAL_7_U11	日本の地域	0	50	
SOCIAL_7_U12	日本の自然	0	50	
SOCIAL_7_U13	日本の人口	0	50	
SOCIAL_7_U14	日本の産業	0	50	
SOCIAL_8_U01	古代文明	0	50	
SOCIAL_8_U02	ギリシャ・ローマ	0	50	
SOCIAL_8_U03	日本の古代	0	50	
SOCIAL_8_U04	日本の中世	0	50	
SOCIAL_8_U05	日本の近世	0	50	
SOCIAL_8_U06	欧米の近代化	0	50	
SOCIAL_8_U07	明治維新	0	50	
SOCIAL_8_U08	日本の近代化	0	50	
SOCIAL_8_U09	世界大戦	0	50	
SOCIAL_8_U10	現代の日本	0	50	
SOCIAL_9_U01	現代社会	0	50	
SOCIAL_9_U02	人権	0	50	
SOCIAL_9_U03	民主主義	0	50	
SOCIAL_9_U04	日本国憲法	0	50	
SOCIAL_9_U05	国会	0	50	
SOCIAL_9_U06	内閣	0	50	
SOCIAL_9_U07	裁判所	0	50	
SOCIAL_9_U08	地方自治	0	50	
SOCIAL_9_U09	選挙	0	50	
SOCIAL_9_U10	税金	0	50	
SOCIAL_9_U11	市場経済	0	50	
SOCIAL_9_U12	金融	0	50	
SOCIAL_9_U13	労働	0	50	
SOCIAL_9_U14	社会保障	0	50	
SOCIAL_9_U15	国際社会	0	50	
SOCIAL_9_U16	国際協力	0	50	
